Estatus,Nro.Fiscal,IdCliente,Val.aplicado,FechaFac.,FechaPago
Pagado,FPA9000027441,687464,80,03/09/2021,30/11/2021
Pagado,FPA9000027442,687833,51,03/09/2021,18/01/2022
Pagado,FPA9000027447,688852,932,03/09/2021,24/01/2022
Pagado,FPA9000027448,688960,64,03/09/2021,25/10/2021
Pagado,FPA9000027449,689095,310,03/09/2021,30/11/2021
Pagado,FPA9000027450,689193,204,03/09/2021,24/06/2022
Pagado,FPA9000027454,689695,535,03/09/2021,31/01/2022
Pagado,FPA9000027456,689954,336,03/09/2021,12/11/2021
Pagado,FPA9000027461,690228,15,03/09/2021,25/10/2021
Pagado,FPA9000027464,690509,31,03/09/2021,31/01/2022
Pagado,FPA9000027465,690645,37,03/09/2021,31/01/2022
Pagado,FPA9000027466,690679,186,03/09/2021,14/06/2022
Pagado,FPA9000027467,690955,35,03/09/2021,10/03/2022
Pagado,FPA9000027469,691161,526,03/09/2021,06/01/2022
Pagado,FPA9000027476,691683,526,03/09/2021,16/08/2022
Pagado,FPA9000027477,691901,35,03/09/2021,18/02/2022
Pagado,FPA9000027478,692038,107,03/09/2021,22/11/2021
Pagado,FPA9000027479,692154,48,03/09/2021,15/11/2021
Pagado,FPA9000027480,692154,53,03/09/2021,24/11/2021
Pagado,FPA9000027482,692387,428,03/09/2021,15/11/2021
Pagado,FPA9000027483,692489,144,03/09/2021,02/03/2022
Pagado,FPA9000027485,692797,88,03/09/2021,12/11/2021
Pagado,FPA9000027486,692837,55,03/09/2021,15/06/2022
Pagado,FPA9000027492,693715,21,03/09/2021,24/01/2022
Pagado,FPA9000027493,693715,21,03/09/2021,24/01/2022
Pagado,FPA9000027495,693876,32,03/09/2021,20/04/2022
Pagado,FPA9000027496,694086,52,03/09/2021,19/10/2021
Pagado,FPA9000027497,694350,89,03/09/2021,26/02/2022
Pagado,FPA9000027502,696395,740,03/09/2021,12/10/2021
Pagado,FPA9000027506,697203,147,03/09/2021,25/03/2022
Pagado,FPA9000027517,1110127,209,03/09/2021,21/12/2021
Pagado,FPA9000027519,1135710,138,03/09/2021,18/12/2021
Pagado,FPA9000027526,4328953,107,03/09/2021,05/10/2021
Pagado,FPA9000027527,4402623,59,03/09/2021,12/10/2021
Pagado,FPA9000027528,4524803,16,03/09/2021,09/02/2022
Pagado,FPA9000027530,4525085,179,03/09/2021,07/07/2022
Pagado,FPA9000027540,4925617,3,03/09/2021,01/12/2021
Pagado,FPA9000027541,4928582,13,03/09/2021,23/08/2021
Pagado,FPA9000027549,6418099,88,03/09/2021,26/10/2021
Pagado,FPA9000027550,6418099,150,03/09/2021,26/10/2021
Pagado,FPA9000027552,6420151,21,03/09/2021,19/10/2021
Pagado,FPA9000027554,6425012,214,03/09/2021,20/10/2021
Pagado,FPA9000027555,6425325,43,03/09/2021,20/08/2021
Pagado,FPA9000027556,6482817,35,03/09/2021,29/04/2022
Pagado,FPA9000027558,6485005,21,03/09/2021,20/10/2021
Pagado,FPA9000027560,6500179,49,03/09/2021,13/10/2021
Pagado,FPA9000027562,6552942,35,03/09/2021,26/10/2021
Pagado,FPA9000027563,6933583,29,03/09/2021,18/11/2021
Pagado,FPA9000027565,7508521,10,03/09/2021,22/12/2021
Pagado,FPA9000027568,7535319,25,03/09/2021,15/10/2021
Pagado,FPA9000027570,7570089,60,03/09/2021,05/10/2021
Pagado,FPA9000027576,7968060,49,03/09/2021,15/12/2021
Pagado,FPA9000027579,7970222,92,03/09/2021,19/11/2021
Pagado,FPA9000027585,7972446,64,03/09/2021,25/04/2022
Pagado,FPA9000027591,7973531,35,03/09/2021,13/12/2021
Pagado,FPA9000027592,7973615,43,03/09/2021,16/12/2021
Pagado,FPA9000027594,7973662,11,03/09/2021,20/11/2021
Pagado,FPA9000027598,680575,29,03/09/2021,28/02/2022
Pagado,FPA9000027604,7974086,2,03/09/2021,15/02/2022
Pagado,FPA9000027610,7974538,15,03/09/2021,26/10/2021
Pagado,FPA9000027612,7974600,17,03/09/2021,16/11/2021
Pagado,FPA9000027620,7975025,48,03/09/2021,22/10/2021
Pagado,FPA9000027622,7975047,43,03/09/2021,24/01/2022
Pagado,FPA9000027623,7975139,18,03/09/2021,22/10/2021
Pagado,FPA9000027635,7976180,35,03/09/2021,01/10/2021
Pagado,FPA9000027638,7976376,7,03/09/2021,02/12/2021
Pagado,FPA9000027639,7976695,35,03/09/2021,16/12/2021
Pagado,FPA9000027644,7990666,35,03/09/2021,07/09/2022
Pagado,FPA9000027645,7990709,6,03/09/2021,17/11/2021
Pagado,FPA9000027646,7990994,15,03/09/2021,02/11/2021
Pagado,FPA9000027648,684824,35,03/09/2021,28/10/2021
Pagado,FPA9000027650,7991416,43,03/09/2021,09/11/2021
Pagado,FPA9000027652,7991644,34,03/09/2021,17/11/2021
Pagado,FPA9000027661,8058684,15,03/09/2021,22/02/2022
Pagado,FPA9000027667,8058861,21,03/09/2021,30/11/2021
Pagado,FPA9000027668,8058861,2,03/09/2021,20/10/2021
Pagado,FPA9000027671,8059055,21,03/09/2021,31/01/2022
Pagado,FPA9000027672,8059137,24,03/09/2021,22/11/2021
Pagado,FPA9000027674,8059167,13,03/09/2021,30/11/2021
Pagado,FPA9000027675,8059167,24,03/09/2021,30/11/2021
Pagado,FPA9000027678,8059359,29,03/09/2021,20/10/2021
Pagado,FPA9000027679,8059429,21,03/09/2021,08/10/2021
Pagado,FPA9000027680,8059560,26,03/09/2021,30/10/2021
Pagado,FPA9000027681,8059562,26,03/09/2021,26/01/2022
Pagado,FPA9000027682,8059662,24,03/09/2021,12/10/2021
Pagado,FPA9000027683,8059703,55,03/09/2021,01/11/2021
Pagado,FPA9000027684,8060467,11,03/09/2021,07/03/2022
Pagado,FPA9000027686,8060672,55,03/09/2021,13/12/2021
Pagado,FPA9000027690,8060891,15,03/09/2021,20/12/2021
Pagado,FPA9000027694,8060934,48,03/09/2021,13/11/2021
Pagado,FPA9000027703,8061523,89,03/09/2021,01/11/2021
Pagado,FPA9000027708,8067610,10,03/09/2021,29/10/2021
Pagado,FPA9000027709,8067635,35,03/09/2021,09/11/2021
Pagado,FPA9000027710,8067645,11,03/09/2021,01/10/2021
Pagado,FPA9000027712,8067766,21,03/09/2021,15/12/2021
Pagado,FPA9000027713,8067769,24,03/09/2021,25/10/2021
Pagado,FPA9000027715,8068118,21,03/09/2021,25/10/2021
Pagado,FPA9000027716,8068121,35,03/09/2021,15/12/2021
Pagado,FPA9000027717,8068122,15,03/09/2021,24/01/2022
Pagado,FPA9000027729,8068608,15,03/09/2021,12/10/2021
Pagado,FPA9000027742,1131986,451,03/09/2021,30/09/2022
Pagado,FPA9000027743,8069303,7,03/09/2021,01/06/2022
Pagado,FPA9000027751,8069634,21,03/09/2021,14/06/2022
Pagado,FPA9000027755,8069781,35,03/09/2021,14/10/2021
Pagado,FPA9000027756,8069782,35,03/09/2021,17/12/2021
Pagado,FPA9000027757,8069811,21,03/09/2021,07/10/2021
Pagado,FPA9000027759,8069839,21,03/09/2021,16/11/2021
Pagado,FPA9000027761,8069892,21,03/09/2021,25/02/2022
Pagado,FPA9000027764,8069916,21,03/09/2021,25/11/2021
Pagado,FPA9000027766,8069932,21,03/09/2021,22/10/2021
Pagado,FPA9000027771,8070095,17,03/09/2021,22/12/2021
Pagado,FPA9000027772,8070109,15,03/09/2021,28/12/2021
Pagado,FPA9000027784,8072089,11,03/09/2021,20/10/2021
Pagado,FPA9000027786,8072114,35,03/09/2021,23/10/2021
Pagado,FPA9000027789,8072157,23,03/09/2021,23/10/2021
Pagado,FPA9000027791,8072178,5,03/09/2021,12/10/2021
Pagado,FPA9000027792,8072178,45,03/09/2021,12/10/2021
Pagado,FPA9000027795,8072230,2,03/09/2021,20/10/2021
Pagado,FPA9000027797,8072532,18,03/09/2021,21/02/2022
Pagado,FPA9000027805,8072748,24,03/09/2021,07/10/2021
Pagado,FPA9000027806,8072751,35,03/09/2021,31/01/2022
Pagado,FPA9000027808,8072787,21,03/09/2021,29/12/2021
Pagado,FPA9000027809,8072816,35,03/09/2021,29/10/2021
Pagado,FPA9000027810,8072833,11,03/09/2021,16/06/2022
Pagado,FPA9000027811,8072846,21,03/09/2021,29/10/2021
Pagado,FPA9000027812,8072978,52,03/09/2021,11/10/2021
Pagado,FPA9000027815,8073028,19,03/09/2021,13/11/2021
Pagado,FPA9000027817,8073038,21,03/09/2021,11/10/2021
Pagado,FPA9000027819,8073052,21,03/09/2021,27/11/2021
Pagado,FPA9000027821,8073090,35,03/09/2021,27/12/2021
Pagado,FPA9000027823,8073186,21,03/09/2021,01/10/2021
Pagado,FPA9000027825,8073721,9,03/09/2021,19/11/2021
Pagado,FPA9000027827,8073724,21,03/09/2021,26/10/2021
Pagado,FPA9000027829,8073762,16,03/09/2021,01/10/2021
Pagado,FPA9000027832,8073794,21,03/09/2021,23/10/2021
Pagado,FPA9000027837,8073937,15,03/09/2021,22/10/2021
Pagado,FPA9000027843,8074031,31,03/09/2021,15/10/2021
Pagado,FPA9000027849,8074605,35,03/09/2021,18/10/2021
Pagado,FPA9000027850,8074608,21,03/09/2021,22/10/2021
Pagado,FPA9000027852,8074681,28,03/09/2021,18/11/2021
Pagado,FPA9000027853,8074710,16,03/09/2021,06/12/2021
Pagado,FPA9000027855,8074867,31,03/09/2021,22/10/2021
Pagado,FPA9000027858,8074881,16,03/09/2021,03/12/2021
Pagado,FPA9000027860,8074885,16,03/09/2021,25/10/2021
Pagado,FPA9000027861,8074945,19,03/09/2021,31/12/2021
Pagado,FPA9000027863,8075095,31,03/09/2021,30/10/2021
Pagado,FPA9000027865,8075154,20,03/09/2021,28/10/2021
Pagado,FPA9000027866,8075189,20,03/09/2021,25/10/2021
Pagado,FPA9000027867,8075189,3,03/09/2021,21/02/2022
Pagado,FPA9000027869,8075237,20,03/09/2021,14/10/2021
Pagado,FPA9000027870,8075237,20,03/09/2021,14/10/2021
Pagado,FPA9000027871,8075255,20,03/09/2021,19/10/2021
Pagado,FPA9000027874,8075270,16,03/09/2021,25/01/2022
Pagado,FPA9000027875,8075305,43,03/09/2021,22/11/2021
Pagado,FPA9000027876,8075331,16,03/09/2021,16/06/2022
Pagado,FPA9000027877,8075338,35,03/09/2021,04/04/2022
Pagado,FPA9000027880,8075398,16,03/09/2021,11/01/2022
Pagado,FPA9000027886,8075601,20,03/09/2021,22/10/2021
Pagado,FPA9000027889,8075690,35,03/09/2021,09/08/2021
Pagado,FPA9000027890,8076189,20,03/09/2021,23/11/2021
Pagado,FPA9000027891,8076204,27,03/09/2021,23/12/2021
Pagado,FPA9000027892,8076206,21,03/09/2021,25/08/2021
Pagado,FPA9000027893,8076206,21,03/09/2021,25/08/2021
Pagado,FPA9000027894,8076216,21,03/09/2021,13/10/2021
Pagado,FPA9000027896,8076418,107,03/09/2021,19/08/2021
Pagado,FPA9000027897,8076423,25,03/09/2021,16/10/2021
Pagado,FPA9000027899,8076637,25,03/09/2021,17/01/2022
Pagado,FPA9000027901,8076665,29,03/09/2021,03/12/2021
Pagado,FPA9000027902,8076736,29,03/09/2021,18/12/2021
Pagado,FPA9000027903,8076737,20,03/09/2021,16/10/2021
Pagado,FPA9000027905,8076757,21,03/09/2021,24/08/2021
Pagado,FPA9000027907,8076937,29,03/09/2021,27/01/2022
Pagado,FPA9000027908,8076940,29,03/09/2021,26/08/2021
Pagado,FPA9000027910,8076968,59,03/09/2021,31/01/2022
Pagado,FPA9000027911,8076972,29,03/09/2021,03/01/2022
Pagado,FPA9000027912,8076977,29,03/09/2021,04/10/2021
Pagado,FPA9000027913,8076997,29,03/09/2021,04/12/2021
Pagado,FPA9000027914,8077001,12,03/09/2021,31/01/2022
Pagado,FPA9000027915,8077006,37,03/09/2021,30/08/2021
Pagado,FPA9000027916,8077022,29,03/09/2021,23/08/2021
Pagado,FPA9000027917,8077026,21,03/09/2021,19/01/2022
Pagado,FPA9000027918,8077027,21,03/09/2021,31/08/2021
Pagado,FPA9000027920,8077032,29,03/09/2021,27/08/2021
Pagado,FPA9000027921,8077040,21,03/09/2021,06/11/2021
Pagado,FPA9000027922,8077042,16,03/09/2021,24/12/2021
Pagado,FPA9000027926,66959194,15,03/09/2021,03/03/2022
Pagado,FPA9000027928,66969021,44,03/09/2021,05/10/2022
Pagado,FPA9000027930,66969030,15,03/09/2021,17/11/2021
Pagado,FPA9000027934,66974886,21,03/09/2021,29/03/2022
Pagado,FPA9000027936,66976491,41,03/09/2021,12/10/2021
Pagado,FPA9000027937,66979959,20,03/09/2021,09/10/2021
Pagado,FPA9000027942,67003821,20,03/09/2021,21/02/2022
Pagado,FPA9000027943,67011768,233,03/09/2021,06/10/2021
Pagado,FPA9000027944,67011795,268,03/09/2021,19/10/2021
Pagado,FPA9000027946,67012314,615,03/09/2021,26/11/2021
Pagado,FPA9000027948,67012556,9,03/09/2021,21/09/2021
Pagado,FPA9000027952,67021534,71,03/09/2021,14/10/2021
Pagado,FPA9000027955,67021731,348,03/09/2021,10/06/2022
Pagado,FPA9000027957,67021732,135,03/09/2021,06/12/2021
Pagado,FPA9000027958,67021757,8,03/09/2021,10/12/2021
Pagado,FPA9000027960,67021865,16,03/09/2021,21/02/2022
Pagado,FPA9000027963,67025675,3,03/09/2021,23/02/2022
Pagado,FPA9000027969,67037564,11,03/09/2021,15/02/2022
Pagado,FPA9000027974,67085981,89,03/09/2021,26/11/2021
Pagado,FPA9000027975,67169733,122,03/09/2021,27/12/2021
Pagado,FPA9000027977,67356478,168,03/09/2021,13/10/2021
Pagado,FPA9000027982,67503500,21,03/09/2021,12/11/2021
Pagado,FPA9000027984,67505268,51,03/09/2021,15/10/2021
Pagado,FPA9000027988,6416320,126,03/09/2021,30/11/2021
Pagado,FPA9000027990,67085891,2083,03/09/2021,15/10/2021
Pagado,FPA9000027994,680907,9096,16/09/2021,26/10/2021
Pagado,FPA9000027996,689899,976,16/09/2021,20/12/2021
Pagado,FPA9000028005,7972436,5,23/09/2021,20/10/2021
Pagado,FPA9000028008,695421,1513,01/09/2021,13/09/2022
Pagado,FPA9000028009,688748,1382,01/09/2021,27/05/2022
Pagado,FPA9000028010,1048287,16,01/09/2021,28/10/2021
Pagado,FPA9000028011,66986867,17,01/09/2021,28/10/2021
Pagado,FPA9000028012,8074024,16,01/09/2021,13/12/2021
Pagado,FPA9000028013,7975154,37,01/09/2021,28/10/2021
Pagado,FPA9000028015,67021661,48,01/09/2021,28/10/2021
Pagado,FPA9000028016,7973107,43,01/09/2021,27/05/2022
Pagado,FPA9000028017,667637,37,01/09/2021,27/05/2022
Pagado,FPA9000028018,695550,62,01/09/2021,16/10/2021
Pagado,FPA9000028019,690150,48,01/09/2021,28/10/2021
Pagado,FPA9000028022,669306,2095,23/09/2021,27/09/2022
Pagado,FPA9000028024,7516734,4,23/09/2021,18/10/2021
Pagado,FPA9000028039,4247283,94,30/09/2021,27/10/2021
Pagado,FPA9000028042,4928582,13,30/09/2021,23/08/2021
Pagado,FPA9000028043,4928582,49,30/09/2021,23/08/2021
Pagado,FPA9000028044,4928582,49,30/09/2021,23/08/2021
Pagado,FPA9000028045,7975644,160,30/09/2021,18/11/2021
Pagado,FPA9000028046,667366,19,04/10/2021,28/09/2021
Pagado,FPA9000028047,667366,19,04/10/2021,28/09/2021
Pagado,FPA9000028048,667366,19,04/10/2021,28/09/2021
Pagado,FPA9000028049,681103,464,04/10/2021,03/12/2021
Pagado,FPA9000028050,7974582,141,04/10/2021,13/09/2021
Pagado,FPA9000028051,7974582,141,04/10/2021,13/09/2021
Pagado,FPA9000028052,667139,37,04/10/2021,22/11/2021
Pagado,FPA9000028053,667644,411,04/10/2021,25/11/2021
Pagado,FPA9000028054,667674,921,04/10/2021,23/10/2021
Pagado,FPA9000028056,669870,116,04/10/2021,05/04/2022
Pagado,FPA9000028057,669870,116,04/10/2021,05/04/2022
Pagado,FPA9000028061,690679,26,04/10/2021,14/06/2022
Pagado,FPA9000028064,693715,21,04/10/2021,24/01/2022
Pagado,FPA9000028065,693715,21,04/10/2021,24/01/2022
Pagado,FPA9000028076,7974708,35,04/10/2021,12/11/2021
Pagado,FPA9000028078,7974720,26,04/10/2021,28/10/2021
Pagado,FPA9000028079,7975644,62,04/10/2021,29/10/2021
Pagado,FPA9000028083,8069710,7,04/10/2021,18/10/2021
Pagado,FPA9000028084,67000882,36,04/10/2021,29/10/2021
Pagado,FPA9000028085,67012556,70,04/10/2021,18/10/2021
Pagado,FPA9000028086,67012556,9,04/10/2021,21/09/2021
Pagado,FPA9000028087,67021574,633,04/10/2021,27/09/2021
Pagado,FPA9000028088,67021757,8,04/10/2021,10/12/2021
Pagado,FPA9000028090,67356478,177,04/10/2021,18/11/2021
Pagado,FPA9000028092,667366,100,05/10/2021,27/10/2021
Pagado,FPA9000028095,682085,16,05/10/2021,23/02/2022
Pagado,FPA9000028096,682085,6,05/10/2021,23/02/2022
Pagado,FPA9000028097,689704,129,05/10/2021,27/10/2021
Pagado,FPA9000028098,692154,101,05/10/2021,09/03/2021
Pagado,FPA9000028099,692387,428,05/10/2021,06/12/2021
Pagado,FPA9000028100,692837,55,05/10/2021,16/06/2022
Pagado,FPA9000028101,694350,89,05/10/2021,26/02/2022
Pagado,FPA9000028107,7534236,47,05/10/2021,19/10/2021
Pagado,FPA9000028109,7973531,35,05/10/2021,31/01/2022
Pagado,FPA9000028114,7974086,2,05/10/2021,15/02/2022
Pagado,FPA9000028115,8059137,24,05/10/2021,22/11/2021
Pagado,FPA9000028117,8059167,24,05/10/2021,30/11/2021
Pagado,FPA9000028118,8059167,24,05/10/2021,30/11/2021
Pagado,FPA9000028120,8059662,24,05/10/2021,09/11/2021
Pagado,FPA9000028121,8059662,24,05/10/2021,01/12/2021
Pagado,FPA9000028125,67003821,19,05/10/2021,21/02/2022
Pagado,FPA9000028126,67503500,21,05/10/2021,03/01/2022
Pagado,FPA9000028128,668688,71,05/10/2021,25/02/2022
Pagado,FPA9000028129,669124,108,05/10/2021,02/03/2022
Pagado,FPA9000028135,687411,55,05/10/2021,10/12/2021
Pagado,FPA9000028137,690509,31,05/10/2021,31/01/2022
Pagado,FPA9000028139,697203,147,05/10/2021,25/03/2022
Pagado,FPA9000028144,4925617,3,05/10/2021,01/12/2021
Pagado,FPA9000028145,6482817,35,05/10/2021,29/04/2022
Pagado,FPA9000028149,7972923,21,05/10/2021,09/12/2021
Pagado,FPA9000028151,7974538,15,05/10/2021,26/10/2021
Pagado,FPA9000028155,8060672,55,05/10/2021,13/12/2021
Pagado,FPA9000028169,688852,932,05/10/2021,24/01/2022
Pagado,FPA9000028170,690228,15,05/10/2021,25/10/2021
Pagado,FPA9000028172,691627,70,05/10/2021,19/10/2021
Pagado,FPA9000028173,691683,467,05/10/2021,16/08/2022
Pagado,FPA9000028174,693876,32,05/10/2021,20/04/2022
Pagado,FPA9000028176,1087299,437,05/10/2021,09/11/2021
Pagado,FPA9000028179,6485005,21,05/10/2021,23/12/2021
Pagado,FPA9000028180,6552942,35,05/10/2021,02/11/2021
Pagado,FPA9000028181,7970222,92,05/10/2021,19/11/2021
Pagado,FPA9000028187,7975420,21,05/10/2021,29/10/2021
Pagado,FPA9000028188,7975420,20,05/10/2021,29/10/2021
Pagado,FPA9000028194,8067610,21,05/10/2021,29/10/2021
Pagado,FPA9000028195,8067635,35,05/10/2021,17/12/2021
Pagado,FPA9000028196,8067645,11,05/10/2021,13/11/2021
Pagado,FPA9000028197,8067766,21,05/10/2021,15/12/2021
Pagado,FPA9000028198,8067769,24,05/10/2021,22/11/2021
Pagado,FPA9000028200,8068121,5,05/10/2021,15/12/2021
Pagado,FPA9000028201,8068122,1,05/10/2021,28/01/2022
Pagado,FPA9000028203,8068296,21,05/10/2021,05/10/2021
Pagado,FPA9000028204,66969030,15,05/10/2021,17/11/2021
Pagado,FPA9000028206,66976491,41,05/10/2021,30/11/2021
Pagado,FPA9000028207,67021696,88,05/10/2021,19/10/2021
Pagado,FPA9000028212,67169733,122,05/10/2021,27/12/2021
Pagado,FPA9000028213,666170,214,05/10/2021,07/01/2022
Pagado,FPA9000028214,666269,428,05/10/2021,18/10/2021
Pagado,FPA9000028216,667050,233,05/10/2021,19/01/2022
Pagado,FPA9000028217,667628,76,05/10/2021,18/10/2021
Pagado,FPA9000028219,668596,455,05/10/2021,12/11/2021
Pagado,FPA9000028220,669248,76,05/10/2021,19/10/2021
Pagado,FPA9000028223,683251,76,05/10/2021,14/10/2021
Pagado,FPA9000028224,683251,11,05/10/2021,14/10/2021
Pagado,FPA9000028226,684824,35,05/10/2021,28/10/2021
Pagado,FPA9000028227,687311,79,05/10/2021,30/11/2021
Pagado,FPA9000028228,687463,0,05/10/2021,01/12/2021
Pagado,FPA9000028230,688960,64,05/10/2021,25/10/2021
Pagado,FPA9000028231,689095,310,05/10/2021,30/11/2021
Pagado,FPA9000028233,690298,59,05/10/2021,15/10/2021
Pagado,FPA9000028234,691139,83,05/10/2021,12/11/2021
Pagado,FPA9000028235,691161,526,05/10/2021,06/01/2022
Pagado,FPA9000028236,692489,144,05/10/2021,09/09/2022
Pagado,FPA9000028238,696395,740,05/10/2021,12/10/2021
Pagado,FPA9000028244,7570089,60,05/10/2021,29/10/2021
Pagado,FPA9000028246,7971588,35,05/10/2021,26/10/2021
Pagado,FPA9000028248,7976180,35,05/10/2021,28/10/2021
Pagado,FPA9000028249,7976695,35,05/10/2021,16/12/2021
Pagado,FPA9000028250,7990709,6,05/10/2021,17/11/2021
Pagado,FPA9000028251,8061523,89,05/10/2021,26/11/2021
Pagado,FPA9000028257,8069781,35,05/10/2021,19/10/2021
Pagado,FPA9000028260,67037564,11,05/10/2021,15/02/2022
Pagado,FPA9000028263,683878,193,05/10/2021,11/10/2021
Pagado,FPA9000028266,687462,75,05/10/2021,30/11/2021
Pagado,FPA9000028267,687464,80,05/10/2021,30/11/2021
Pagado,FPA9000028269,4525085,179,05/10/2021,17/08/2022
Pagado,FPA9000028276,8069782,35,05/10/2021,17/12/2021
Pagado,FPA9000028277,8069839,21,05/10/2021,16/11/2021
Pagado,FPA9000028278,8069892,21,05/10/2021,25/02/2022
Pagado,FPA9000028283,8071762,21,05/10/2021,23/11/2021
Pagado,FPA9000028292,8072089,21,05/10/2021,20/10/2021
Pagado,FPA9000028293,8072114,35,05/10/2021,19/11/2021
Pagado,FPA9000028295,8072157,24,05/10/2021,23/10/2021
Pagado,FPA9000028296,8072167,28,05/10/2021,10/12/2021
Pagado,FPA9000028300,8072209,8,05/10/2021,25/10/2021
Pagado,FPA9000028303,8072573,16,05/10/2021,28/10/2021
Pagado,FPA9000028305,8072751,14,05/10/2021,31/01/2022
Pagado,FPA9000028307,8072787,21,05/10/2021,24/02/2022
Pagado,FPA9000028309,8073028,19,05/10/2021,13/11/2021
Pagado,FPA9000028311,67021865,16,05/10/2021,23/05/2022
Pagado,FPA9000028312,67024712,268,05/10/2021,16/11/2021
Pagado,FPA9000028316,670308,21,05/10/2021,26/11/2021
Pagado,FPA9000028318,683332,49,05/10/2021,14/06/2021
Pagado,FPA9000028319,689954,336,05/10/2021,21/01/2022
Pagado,FPA9000028321,691901,35,05/10/2021,22/03/2022
Pagado,FPA9000028322,693631,136,05/10/2021,05/10/2021
Pagado,FPA9000028325,4526411,21,05/10/2021,02/11/2021
Pagado,FPA9000028328,6933583,29,05/10/2021,18/11/2021
Pagado,FPA9000028329,7972446,64,05/10/2021,25/04/2022
Pagado,FPA9000028331,7990994,15,05/10/2021,02/11/2021
Pagado,FPA9000028332,7991644,34,05/10/2021,17/11/2021
Pagado,FPA9000028333,8059562,26,05/10/2021,26/01/2022
Pagado,FPA9000028338,8073090,35,05/10/2021,27/12/2021
Pagado,FPA9000028342,8073724,21,05/10/2021,30/11/2021
Pagado,FPA9000028345,8073801,14,05/10/2021,08/10/2021
Pagado,FPA9000028346,8073937,32,05/10/2021,22/10/2021
Pagado,FPA9000028349,8074012,21,05/10/2021,06/10/2021
Pagado,FPA9000028351,8074605,35,05/10/2021,06/12/2021
Pagado,FPA9000028352,8074608,21,05/10/2021,22/10/2021
Pagado,FPA9000028353,66959194,15,05/10/2021,03/03/2022
Pagado,FPA9000028354,66979959,102,05/10/2021,09/10/2021
Pagado,FPA9000028358,667370,76,05/10/2021,17/02/2022
Pagado,FPA9000028359,669911,167,05/10/2021,29/10/2021
Pagado,FPA9000028363,692797,88,05/10/2021,03/12/2021
Pagado,FPA9000028367,1110256,108,05/10/2021,25/11/2021
Pagado,FPA9000028368,1135710,138,05/10/2021,18/02/2022
Pagado,FPA9000028372,6500179,49,05/10/2021,15/11/2021
Pagado,FPA9000028373,7968060,49,05/10/2021,15/12/2021
Pagado,FPA9000028377,8058861,21,05/10/2021,24/02/2022
Pagado,FPA9000028378,8060891,15,05/10/2021,20/12/2021
Pagado,FPA9000028386,8068608,15,05/10/2021,12/10/2021
Pagado,FPA9000028394,8069257,20,05/10/2021,14/10/2021
Pagado,FPA9000028400,8072748,24,05/10/2021,24/11/2021
Pagado,FPA9000028401,8073038,21,05/10/2021,08/11/2021
Pagado,FPA9000028402,8073042,21,05/10/2021,27/10/2021
Pagado,FPA9000028403,8073186,21,05/10/2021,30/10/2021
Pagado,FPA9000028405,667850,85,05/10/2021,20/10/2021
Pagado,FPA9000028412,686121,58,05/10/2021,07/02/2022
Pagado,FPA9000028413,686121,161,05/10/2021,03/03/2022
Pagado,FPA9000028414,686121,93,05/10/2021,07/02/2022
Pagado,FPA9000028415,686121,321,05/10/2021,03/03/2022
Pagado,FPA9000028417,689695,535,05/10/2021,13/04/2022
Pagado,FPA9000028418,691640,1070,05/10/2021,11/11/2021
Pagado,FPA9000028419,691640,370,05/10/2021,27/10/2021
Pagado,FPA9000028420,4402623,59,05/10/2021,12/10/2021
Pagado,FPA9000028425,7991255,40,05/10/2021,06/12/2021
Pagado,FPA9000028429,8069634,21,05/10/2021,03/08/2022
Pagado,FPA9000028430,8069811,21,05/10/2021,18/11/2021
Pagado,FPA9000028433,8069916,21,05/10/2021,25/11/2021
Pagado,FPA9000028435,8069932,21,05/10/2021,22/10/2021
Pagado,FPA9000028437,8070063,21,05/10/2021,27/10/2021
Pagado,FPA9000028438,8070109,15,05/10/2021,28/12/2021
Pagado,FPA9000028440,8072816,35,05/10/2021,29/10/2021
Pagado,FPA9000028441,8072833,8,05/10/2021,16/06/2022
Pagado,FPA9000028442,8072846,21,05/10/2021,29/10/2021
Pagado,FPA9000028445,8073052,10,05/10/2021,27/11/2021
Pagado,FPA9000028449,66997588,107,05/10/2021,20/12/2021
Pagado,FPA9000028450,67021732,135,05/10/2021,12/01/2022
Pagado,FPA9000028451,67085981,89,05/10/2021,26/11/2021
Pagado,FPA9000028453,667186,21,05/10/2021,09/10/2021
Pagado,FPA9000028455,687833,51,05/10/2021,18/01/2022
Pagado,FPA9000028457,690645,5,05/10/2021,31/01/2022
Pagado,FPA9000028458,690955,35,05/10/2021,29/10/2021
Pagado,FPA9000028459,692038,107,05/10/2021,22/11/2021
Pagado,FPA9000028463,4524803,16,05/10/2021,09/02/2022
Pagado,FPA9000028465,6418099,88,05/10/2021,26/10/2021
Pagado,FPA9000028466,6418099,150,05/10/2021,26/10/2021
Pagado,FPA9000028467,6420151,21,05/10/2021,09/10/2021
Pagado,FPA9000028468,6425012,214,05/10/2021,25/11/2021
Pagado,FPA9000028470,7508521,10,05/10/2021,22/12/2021
Pagado,FPA9000028471,7835160,35,05/10/2021,11/10/2021
Pagado,FPA9000028473,7975025,48,05/10/2021,24/11/2021
Pagado,FPA9000028474,7975047,43,05/10/2021,24/01/2022
Pagado,FPA9000028475,7975139,18,05/10/2021,22/10/2021
Pagado,FPA9000028477,8059359,35,05/10/2021,20/10/2021
Pagado,FPA9000028478,8059429,21,05/10/2021,28/10/2021
