Estatus,Nro.Fiscal,IdCliente,Val.aplicado,FechaFac.,FechaPago
Pagado,F001-1090938,7162229,41,10/02/2022,10/02/2022
Pagado,F001-1091284,87195,41,10/02/2022,10/02/2022
Pagado,F001-1092489,2936558,117,10/02/2022,10/02/2022
Pagado,F001-1090627,1139072,61,10/02/2022,10/02/2022
Pagado,F001-1089649,73318,194,10/02/2022,10/02/2022
Pagado,F001-1091276,82757,89,10/02/2022,10/02/2022
Pagado,F001-1090824,2394680,118,10/02/2022,10/02/2022
Pagado,F001-1091305,104907,70,10/02/2022,10/02/2022
Pagado,F001-1090943,7180837,133,10/02/2022,10/02/2022
Pagado,F001-1091394,736569,53,10/02/2022,10/02/2022
Pagado,F001-1091073,8059419,41,10/02/2022,10/02/2022
Pagado,F001-1091081,8060825,97,10/02/2022,10/02/2022
Pagado,F001-1091185,47775,71,10/02/2022,10/02/2022
Pagado,F001-1089643,72154,721,10/02/2022,10/02/2022
Pagado,F001-1091006,7968702,71,10/02/2022,10/02/2022
Pagado,F001-1090674,1363415,618,10/02/2022,10/02/2022
Pagado,B005-0018003,7991472,121,10/02/2022,10/02/2022
Pagado,F001-1091462,1633687,70,10/02/2022,10/02/2022
Pagado,F001-1091282,85702,53,10/02/2022,10/02/2022
Pagado,F001-1089776,206856,42,10/02/2022,10/02/2022
Pagado,F001-1091097,8069404,59,10/02/2022,10/02/2022
Pagado,F001-1089462,6397,97,10/02/2022,10/02/2022
Pagado,F001-1091369,545012,41,10/02/2022,10/02/2022
Pagado,F001-1089583,56542,85,10/02/2022,10/02/2022
Pagado,F001-1090637,1190509,61,10/02/2022,10/02/2022
Pagado,F001-1089563,52689,206,10/02/2022,10/02/2022
Pagado,F001-1091242,67328,684,10/02/2022,10/02/2022
Pagado,F001-1090663,1288386,40,10/02/2022,10/02/2022
Pagado,F001-1090587,950356,171,10/02/2022,10/02/2022
Pagado,F001-1094503,420119,93,10/02/2022,10/02/2022
Pagado,F001-1094024,2922038,41,10/02/2022,10/02/2022
Pagado,F001-1092571,97818,248,10/02/2022,10/02/2022
Pagado,F001-1094565,997640,47,10/02/2022,10/02/2022
Pagado,F001-1092692,41929,218,10/02/2022,10/02/2022
Pagado,F001-1094035,2937221,85,10/02/2022,10/02/2022
Pagado,F001-1093951,2201536,97,10/02/2022,10/02/2022
Pagado,F001-1092656,11811,232,10/02/2022,10/02/2022
Pagado,F001-1093668,443508,194,10/02/2022,10/02/2022
Pagado,F001-1093708,620820,47,10/02/2022,10/02/2022
Pagado,F001-1094437,87195,41,10/02/2022,10/02/2022
Pagado,F001-1093787,1139072,61,10/02/2022,10/02/2022
Pagado,F001-1094447,91037,61,10/02/2022,10/02/2022
Pagado,F001-1092891,91037,622,10/02/2022,10/02/2022
Pagado,F002-0166103,7305584,175,10/02/2022,10/02/2022
Pagado,F002-0166164,34187,242,10/02/2022,10/02/2022
Pagado,F021-0001362,49842,207,10/02/2022,10/02/2022
Pagado,F001-1089574,55092,954,10/02/2022,10/02/2022
Pagado,F002-0164458,571919,1316,10/02/2022,10/02/2022
Pagado,F002-0165376,643143,145,10/02/2022,10/02/2022
Pagado,F001-1093046,816518,103,10/02/2022,10/02/2022
Pagado,F001-1090593,970467,42,10/02/2022,10/02/2022
Pagado,F001-1093753,970467,42,10/02/2022,10/02/2022
Pagado,F002-0166331,988677,73,10/02/2022,10/02/2022
Pagado,F002-0166023,1210691,60,10/02/2022,10/02/2022
Pagado,F001-1087529,1642523,230,10/02/2022,10/02/2022
Pagado,F001-1090718,1702706,97,10/02/2022,10/02/2022
Pagado,F001-1093128,1803008,79,10/02/2022,10/02/2022
Pagado,F001-1093577,1814906,64,10/02/2022,10/02/2022
Pagado,F001-1093132,1823920,212,10/02/2022,10/02/2022
Pagado,F001-1093583,1905520,70,10/02/2022,10/02/2022
Pagado,F001-1093156,1946359,42,10/02/2022,10/02/2022
Pagado,F001-1093591,1953216,93,10/02/2022,10/02/2022
Pagado,F002-0165560,2079084,157,10/02/2022,10/02/2022
Pagado,F001-1095606,2201616,47,10/02/2022,10/02/2022
Pagado,F002-0165595,2266667,590,10/02/2022,10/02/2022
Pagado,F002-0165608,2458933,139,10/02/2022,10/02/2022
Pagado,F001-1093332,7514019,230,10/02/2022,10/02/2022
Pagado,F002-0165730,7968859,41,10/02/2022,10/02/2022
Pagado,F002-0164798,7971307,59,10/02/2022,10/02/2022
Pagado,F002-0165741,7971307,59,10/02/2022,10/02/2022
Pagado,F001-1087897,7972192,103,10/02/2022,10/02/2022
Pagado,F001-1095008,7974423,145,10/02/2022,10/02/2022
Pagado,F002-0165771,7975319,41,10/02/2022,10/02/2022
Pagado,F002-0166714,7975319,41,10/02/2022,10/02/2022
Pagado,F002-0165777,7975950,307,10/02/2022,10/02/2022
