Estatus,Nro.Fiscal,IdCliente,Val.aplicado,FechaFac.,FechaPago
Nota credito,FGT1772831513,7547756,372,01/12/2021,01/12/2021
Nota credito,FGT2613265519,8079410,218,01/12/2021,01/12/2021
Nota credito,FGT2675724171,8079409,131,01/12/2021,01/12/2021
Nota credito,FGT287330151,8079409,92,01/12/2021,01/12/2021
Nota credito,FGT3230683102,8079038,321,01/12/2021,01/12/2021
Nota credito,FGT2499822489,7515943,673,01/12/2021,01/12/2021
Nota credito,FGT821971318,8079038,563,01/12/2021,01/12/2021
Nota credito,FGT1754221549,782152,139,01/12/2021,01/12/2021
Nota credito,FGT1766345534,736818,900,01/12/2021,01/12/2021
Nota credito,FGT695157860,4862663,31,23/11/2021,23/11/2021
Nota credito,FGT2973779233,1051175,398,01/12/2021,01/12/2021
Nota credito,FGT1543523566,8079675,0,01/12/2021,01/12/2021
Nota credito,FGT2116439802,746395,261,01/12/2021,01/12/2021
Nota credito,FGT4279586415,780323,3997,15/11/2021,15/11/2021
Nota credito,FGT14438215,8080093,1189,15/11/2021,15/11/2021
Nota credito,FGT1665681699,8079308,334,15/11/2021,15/11/2021
Nota credito,FGT3803728041,6682718,2294,01/10/2022,01/10/2022
Nota credito,FGT2481278566,6501441,4669,01/12/2021,01/12/2021
Nota credito,FGT3073001501,67029887,301,01/12/2021,01/12/2021
Nota credito,FGT3743564380,8080091,96,01/12/2021,01/12/2021
Nota credito,FGT3249358223,8080652,121,01/12/2021,01/12/2021
Nota credito,FGT507725689,8080514,352,01/12/2021,01/12/2021
Nota credito,FGT1141590134,8080038,157,01/12/2021,01/12/2021
Nota credito,FGT4224536095,8080551,131,01/12/2021,01/12/2021
Nota credito,FGT832456728,8080827,96,01/12/2021,01/12/2021
Nota credito,FGT1221675429,8080628,131,01/12/2021,01/12/2021
Nota credito,FGT2415087595,8080651,96,01/12/2021,01/12/2021
Nota credito,FGT4072689568,8080798,225,01/12/2021,01/12/2021
Nota credito,FGT3008645917,8080897,251,01/12/2021,01/12/2021
Nota credito,FGT2571781913,8080963,0,01/12/2021,01/12/2021
Nota credito,FGT54608712,8080929,96,01/12/2021,01/12/2021
Nota credito,FGT1866286005,8080955,127,01/12/2021,01/12/2021
Nota credito,FGT4077472985,6411967,69,13/12/2021,13/12/2021
Nota credito,FGT1540245711,8081247,131,13/12/2021,13/12/2021
Nota credito,FGT774392172,780050,28924,14/12/2021,14/12/2021
Nota credito,FGT446647474,8077003,502,04/11/2021,04/11/2021
Nota credito,FGT579946077,8076903,261,04/10/2021,04/10/2021
Nota credito,FGT936132642,8077021,773,04/10/2021,04/10/2021
Nota credito,FGT958349665,8077003,502,04/10/2021,04/10/2021
Nota credito,FGT1326793155,8072160,186,01/12/2021,01/12/2021
Nota credito,FGT1381977846,8077034,291,04/10/2021,04/10/2021
Nota credito,FGT2034584910,742291,5851,04/11/2021,04/11/2021
Nota credito,FGT2077116169,8077013,261,04/11/2021,04/11/2021
Nota credito,FGT2597602762,8076963,209,04/11/2021,04/11/2021
Nota credito,FGT3117695317,8077041,261,04/10/2021,04/10/2021
Nota credito,FGT3674163682,6497019,0,04/11/2021,04/11/2021
Nota credito,FGT4053880745,8076676,502,01/12/2021,01/12/2021
Nota credito,FGT397364689,7506389,10,01/12/2021,01/12/2021
Nota credito,FGT1557349451,4656406,65,01/12/2021,01/12/2021
Nota credito,FGT2880259440,8073909,355,31/10/2022,31/10/2022
Nota credito,FGT1229605163,8068690,151,31/10/2022,31/10/2022
Nota credito,FGT341721191,8061033,200,31/10/2022,31/10/2022
Nota credito,FGT832454943,8076208,251,31/10/2022,31/10/2022
Nota credito,FGT3136440806,4923404,131,31/10/2022,31/10/2022
Nota credito,FGT1501121148,8072022,186,31/10/2022,31/10/2022
Nota credito,FGT2511356646,8073181,186,31/10/2022,31/10/2022
Nota credito,FGT3436922693,4656406,65,31/10/2022,31/10/2022
Nota credito,FGT43208278,8073909,355,31/10/2022,31/10/2022
Nota credito,FGT3180152432,4654245,535,31/10/2022,31/10/2022
Nota credito,FGT2659470076,8076208,251,31/10/2022,31/10/2022
Nota credito,FGT174933698,7506389,10,31/10/2022,31/10/2022
Nota credito,FGT3497148704,8068690,151,31/10/2022,31/10/2022
Nota credito,FGT988235099,8061033,200,31/10/2022,31/10/2022
Nota credito,FGT865026265,7506389,10,31/10/2022,31/10/2022
Nota credito,FGT3738781301,8078817,131,31/10/2022,31/10/2022
Nota credito,FGT2653310915,4923404,131,31/10/2022,31/10/2022
Nota credito,FGT3629796637,8072022,186,31/10/2022,31/10/2022
Nota credito,FGT1665421060,8068690,151,31/10/2022,31/10/2022
Nota credito,FGT3970189828,8073181,186,31/10/2022,31/10/2022
Nota credito,FGT192234298,747707,144,31/10/2022,31/10/2022
Nota credito,FGT2963292706,4654245,99,31/10/2022,31/10/2022
Nota credito,FGT1147749916,4656406,65,31/10/2022,31/10/2022
Nota credito,FGT3078571380,4862663,16,31/10/2022,31/10/2022
Nota credito,FGT447693737,8073909,355,31/10/2022,31/10/2022
Nota credito,FGT1845183403,8072060,218,31/10/2022,31/10/2022
Nota credito,FGT1223311976,8076208,251,31/10/2022,31/10/2022
Nota credito,FGT328748751,745456,450,31/10/2022,31/10/2022
Nota credito,FGT1559121341,8061033,200,31/10/2022,31/10/2022
Nota credito,FGT2530231354,8077454,131,31/10/2022,31/10/2022
Nota credito,FGT641943052,6500147,304,31/10/2022,31/10/2022
Nota credito,FGT3420801309,6500147,304,31/10/2022,31/10/2022
Nota credito,FGT3784986106,6500147,304,31/10/2022,31/10/2022
Nota credito,FGT1342588534,777127,317,31/10/2022,31/10/2022
Nota credito,FGT1812218943,777127,317,31/10/2022,31/10/2022
